Id,SalePrice
2738,167228.31605435378
2739,210831.87587720068
2740,210831.87587720068
2741,210831.87587720068
2742,210831.87587720068
2743,210831.87587720068
2744,255784.49554170878
2745,210831.87587720068
2746,210831.87587720068
2747,167228.31605435378
2748,167228.31605435378
2749,167228.31605435378
2750,255784.49554170878
2751,255784.49554170878
2752,123855.52350735059
2753,167228.31605435378
2754,210831.87587720068
2755,167228.31605435378
2756,167228.31605435378
2757,167228.31605435378
2758,167228.31605435378
2759,167228.31605435378
2760,123855.52350735059
2761,167228.31605435378
2762,210831.87587720068
2763,210831.87587720068
2764,167228.31605435378
2765,210831.87587720068
2766,167228.31605435378
2767,167228.31605435378
2768,210831.87587720068
2769,210831.87587720068
2770,167228.31605435378
2771,167228.31605435378
2772,210831.87587720068
2773,167228.31605435378
2774,167228.31605435378
2775,167228.31605435378
2776,167228.31605435378
2777,255784.49554170878
2778,167228.31605435378
2779,119081.92842034204
2780,123855.52350735059
2781,167228.31605435378
2782,167459.0833301975
2783,167228.31605435378
2784,167228.31605435378
2785,167228.31605435378
2786,167228.31605435378
2787,167228.31605435378
2788,167228.31605435378
2789,119081.92842034204
2790,210831.87587720068
2791,167228.31605435378
2792,203603.55982284684
2793,167228.31605435378
2794,234531.14573150972
2795,167228.31605435378
2796,167228.31605435378
2797,167228.31605435378
2798,167228.31605435378
2799,167228.31605435378
2800,210831.87587720068
2801,167549.70493137054
2802,167228.31605435378
2803,167228.31605435378
2804,210831.87587720068
2805,167228.31605435378
2806,119081.92842034204
2807,167228.31605435378
2808,167228.31605435378
2809,167228.31605435378
2810,255784.49554170878
2811,167228.31605435378
2812,167228.31605435378
2813,255784.49554170878
2814,210831.87587720068
2815,167228.31605435378
2816,167228.31605435378
2817,167228.31605435378
2818,167228.31605435378
2819,255784.49554170878
2820,210831.87587720068
2821,100246.87525421462
2822,119081.92842034204
2823,167228.31605435378
2824,255784.49554170878
2825,210831.87587720068
2826,167228.31605435378
2827,167228.31605435378
2828,210831.87587720068
2829,167228.31605435378
2830,278134.7055543569
2831,210831.87587720068
2832,278134.7055543569
2833,323087.325218865
2834,278134.7055543569
2835,255784.49554170878
2836,210831.87587720068
2837,167459.0833301975
2838,210831.87587720068
2839,210831.87587720068
2840,210831.87587720068
2841,210831.87587720068
2842,255784.49554170878
2843,167228.31605435378
2844,167228.31605435378
2845,167228.31605435378
2846,255784.49554170878
2847,210831.87587720068
2848,167228.31605435378
2849,210831.87587720068
2850,255784.49554170878
2851,167228.31605435378
2852,210831.87587720068
2853,210831.87587720068
2854,255784.49554170878
2855,210831.87587720068
2856,278134.7055543569
2857,210831.87587720068
2858,234531.14573151004
2859,167228.31605435378
2860,210831.87587720068
2861,167228.31605435378
2862,255784.49554170878
2863,210831.87587720068
2864,248556.17948735494
2865,323087.325218865
2866,167228.31605435378
2867,167228.31605435378
2868,167228.31605435378
2869,167228.31605435378
2870,167228.31605435378
2871,167459.0833301975
2872,159999.99999999994
2873,167228.31605435378
2874,167228.31605435378
2875,167228.31605435378
2876,167228.31605435378
2877,167228.31605435378
2878,167228.31605435378
2879,167228.31605435378
2880,167228.31605435378
2881,119081.92842034204
2882,167228.31605435378
2883,167228.31605435378
2884,167228.31605435378
2885,167228.31605435378
2886,255784.49554170878
2887,167228.31605435378
2888,255784.49554170878
2889,210831.87587720068
2890,167228.31605435378
2891,167228.31605435378
2892,210831.87587720068
2893,210831.87587720068
2894,210831.87587720068
2895,323087.325218865
2896,255784.49554170878
2897,255784.49554170878
2898,167228.31605435378
2899,210831.87587720068
2900,167228.31605435378
2901,359099.99999999994
2902,167228.31605435378
2903,323087.325218865
2904,323087.325218865
2905,167228.31605435378
2906,255784.49554170878
2907,210831.87587720068
2908,210831.87587720068
2909,167228.31605435378
2910,210831.87587720068
2911,167228.31605435378
2912,210831.87587720068
2913,167228.31605435378
2914,210831.87587720068
2915,210831.87587720068
2916,167228.31605435378
2917,167228.31605435378
2918,210831.87587720068
2919,255784.49554170878
